old_series_id,old_public_label,old_dimensions,new_series_id,new_public_label,new_dimensions,mapping_cardinality,migration_reason,observations_before,observations_after,shared_observations,values_and_dates_preserved,old_identity_structurally_ambiguous,replacement_public_access_path,deprecation_treatment,match_method,evidence
lrm_auctions:subastas_2013:0f6e9ce56292e33e29524b68,Plazos Estandarizados: 63 — Plazos Residuales: 49 — Ofertado #,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 49 — Ofertado #,lrm_auctions:lrm_auction_events:3f460dccba03c952318413c0,Cantidad de posturas ofertadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 49 — Cantidad de posturas ofertadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,6,2,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:1121bc0452afe33676c65923,Plazos Estandarizados: 182 — Plazos Residuales: 163 — Asignado #,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 163 — Asignado #,lrm_auctions:lrm_auction_events:fd56e62f96f76ba3a627e115,Cantidad de posturas asignadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 163 — Cantidad de posturas asignadas,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:1186acef84e2e51184e6807f,Plazos Estandarizados: 546 — Plazos Residuales: 529 — Promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 529 — Promedio — column_14,lrm_auctions:lrm_auction_events:b6004f0508e73ed1fb05e45f,Tasa de interes asignada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 529 — Tasa de interes asignada - Promedio,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:11e44d7af22139352fe30db5,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Máxima — column_13,lrm_auctions:lrm_auction_events:0984cc1607c198fc38b1a6b4,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 179 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,3,5,3,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:121956d96b112435b44faf19,Plazos Estandarizados: 182 — Plazos Residuales: 235 — Mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 235 — Mínima — column_12,lrm_auctions:lrm_auction_events:d07f8e177f49f54198b172a7,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 235 — Tasa de interes ofertada - Minima,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:12c6ea6fad56e12b1e83a0b1,Plazos Estandarizados: 182 — Plazos Residuales: 235 — Montos Ofertados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 235 — Montos Ofertados,lrm_auctions:lrm_auction_events:5a9a89b4e96045299b34fe6b,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 235 — Monto ofertado,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:14138c10e9fbb81c37d68ae7,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Máxima — column_13,lrm_auctions:lrm_auction_events:bf92f87c8fa0ae9fc205001a,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 32 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,2,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:1495e5098bcc3893f5020859,Plazos Estandarizados: 182 — Plazos Residuales: 144 — Mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 144 — Mínima — column_12,lrm_auctions:lrm_auction_events:b824a4ba449fc7161b9f7a5e,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 144 — Tasa de interes ofertada - Minima,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:14a1e612420d1dbb2b144aed,Plazos Estandarizados: 182 — Plazos Residuales: 210 — Mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 210 — Mínima — column_15,lrm_auctions:lrm_auction_events:5590e0c4d01b1d3e80a5b5c3,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 210 — Tasa de interes asignada - Minima,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:1564dd501ca76f66e723e0c0,Plazos Estandarizados: 182 — Plazos Residuales: 151 — Máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 151 — Máxima — column_16,lrm_auctions:lrm_auction_events:f6c1a6ba609efb6cdab0d56a,Tasa de interes asignada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 151 — Tasa de interes asignada - Maxima,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:1569b092994575e4f365fd80,Plazos Estandarizados: 63 — Plazos Residuales: 56 — Máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 56 — Máxima — column_13,lrm_auctions:lrm_auction_events:3ea09a88c7cb17badf11f719,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 56 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,44,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:15815d54fefc6524fc44f559,Plazos Estandarizados: 546 — Plazos Residuales: 637 — Montos Anunciados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 637 — Montos Anunciados,lrm_auctions:lrm_auction_events:61949cc52e6159e74cf568ef,Monto anunciado,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 637 — Monto anunciado,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:15f7c61f9b25ba596781755b,Plazos Estandarizados: 182 — Plazos Residuales: 269 — Montos Ofertados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 269 — Montos Ofertados,lrm_auctions:lrm_auction_events:f35c2472659acb31a814e722,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 269 — Monto ofertado,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:167197d71fe8aad20707fb68,Plazos Estandarizados: 182 — Plazos Residuales: 261 — event_instance:1 — Promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 261 — event_instance:1 — Promedio — column_11,lrm_auctions:lrm_auction_events:72785c2729183548a2fe4263,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 261 — unresolved_event_instance: 1 — Tasa de interes ofertada - Promedio,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:16cb1136cff1cffd031e1bdc,Plazos Estandarizados: 91 — Plazos Residuales: 85 — Mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 85 — Mínima — column_12,lrm_auctions:lrm_auction_events:f923be8878c5be018e312a8c,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 85 — Tasa de interes ofertada - Minima,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:171fc57945906deccac43807,Plazos Estandarizados: 365 — Plazos Residuales: 378 — Promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 378 — Promedio — column_14,lrm_auctions:lrm_auction_events:0c04852b5352f419f911bb07,Tasa de interes asignada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 378 — Tasa de interes asignada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,3,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:17425580ef717811a7ed1c29,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Máxima — column_16,lrm_auctions:lrm_auction_events:b65fc4c00669699e5372c459,Tasa de interes asignada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 182 — Tasa de interes asignada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,6,106,6,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:175d697c7c5d23c9ba7c6fc7,Plazos Estandarizados: 365 — Plazos Residuales: 406 — Máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 406 — Máxima — column_13,lrm_auctions:lrm_auction_events:dce6df352a12d0710daf7ed1,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 406 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,3,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:1768948821c500fb1ea94445,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Montos Anunciados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Montos Anunciados,lrm_auctions:lrm_auction_events:2c1a63db5293e2aa55cff416,Monto anunciado,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 179 — Monto anunciado,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,4,2,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:177eac96e4ea0818c418901a,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Ofertado #,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Ofertado #,lrm_auctions:lrm_auction_events:a3ed721e8641ac49db179171,Cantidad de posturas ofertadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 32 — Cantidad de posturas ofertadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,2,1,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:1796f78ac619b9822b3cdf63,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Montos Asignados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Montos Asignados,lrm_auctions:lrm_auction_events:bb32b992228e57f481ec3e7f,Monto asignado,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 91 — Monto asignado,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,124,7,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2013:17be44fa86a6cdc16baf7802,Plazos Estandarizados: 182 — Plazos Residuales: 210 — Máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 210 — Máxima — column_13,lrm_auctions:lrm_auction_events:770a7ee278a51fc3c6b0e42b,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 210 — Tasa de interes ofertada - Maxima,one-to-one,LRM two-level-header and annual-sheet identity remediation,1,1,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
