candidate_id,source_id,original_source_label,full_series_path,data_structure,identity_basis,identity_stability,source_sheets,observation_count,earliest_period,latest_period,frequency,unit_code,primary_review_category,explore_admission_status,classification_issue_codes
corporate_bond_curves:a1cd8d7301bafc645f1e610e,corporate_bond_curves,PYG|B|6.00|par_rate,,curve_panel,PYG|B|6.00|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:a308df7f338bbae370ca8a3f,corporate_bond_curves,PYG|B|8.75|discount_factor,,curve_panel,PYG|B|8.75|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:a33c6729dc7590c63b0934c6,corporate_bond_curves,PYG|B|9.75|par_rate,,curve_panel,PYG|B|9.75|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:afafeb98e91f54b1eb6b38fd,corporate_bond_curves,PYG|B|0.50|zero_coupon_rate,,curve_panel,PYG|B|0.50|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:b137e8da3c067420d3c12eb2,corporate_bond_curves,PYG|B|3.00|par_rate,,curve_panel,PYG|B|3.00|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:b1afa9bf1e3f7c111de885c0,corporate_bond_curves,PYG|B|3.50|zero_coupon_rate,,curve_panel,PYG|B|3.50|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:b60806ac06153ff0ccd7b725,corporate_bond_curves,PYG|B|1.75|zero_coupon_rate,,curve_panel,PYG|B|1.75|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:b6111951bd62f002cb5d551f,corporate_bond_curves,PYG|B|8.00|zero_coupon_rate,,curve_panel,PYG|B|8.00|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:b74f4444382618b5ace3bcee,corporate_bond_curves,PYG|B|5.25|discount_factor,,curve_panel,PYG|B|5.25|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:ba5684774b85a3785939028d,corporate_bond_curves,PYG|B|1.25|par_rate,,curve_panel,PYG|B|1.25|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:c08bafd8e409218974d30014,corporate_bond_curves,PYG|B|7.50|par_rate,,curve_panel,PYG|B|7.50|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:c3aa9840c33a68cfcca8a4ac,corporate_bond_curves,PYG|B|5.75|zero_coupon_rate,,curve_panel,PYG|B|5.75|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:c581a3f58cbc432aee7ac9d1,corporate_bond_curves,PYG|B|4.00|par_rate,,curve_panel,PYG|B|4.00|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:c641ee41b6f7bff88d8bcb05,corporate_bond_curves,PYG|B|7.00|par_rate,,curve_panel,PYG|B|7.00|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:c7754683f39bee7705f0ac80,corporate_bond_curves,PYG|B|2.00|zero_coupon_rate,,curve_panel,PYG|B|2.00|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:c89c24afccde109d8d5fa6b0,corporate_bond_curves,PYG|B|9.50|par_rate,,curve_panel,PYG|B|9.50|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:c8a03d27fb411ae4b25ad81f,corporate_bond_curves,PYG|B|2.25|discount_factor,,curve_panel,PYG|B|2.25|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:c9ec57ac5e31ecbdb0be2722,corporate_bond_curves,PYG|B|8.00|discount_factor,,curve_panel,PYG|B|8.00|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:cdb71f339067d5009ea3cd59,corporate_bond_curves,PYG|B|2.25|zero_coupon_rate,,curve_panel,PYG|B|2.25|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:ce775087e6386b4e7790bbcf,corporate_bond_curves,PYG|B|2.75|par_rate,,curve_panel,PYG|B|2.75|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:d435dcb8cc167f07479aef7c,corporate_bond_curves,PYG|B|10.00|discount_factor,,curve_panel,PYG|B|10.00|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:d6d4dbde44479810fe4e04f2,corporate_bond_curves,PYG|B|9.00|par_rate,,curve_panel,PYG|B|9.00|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:d74fa11013d4fe7326350e85,corporate_bond_curves,PYG|B|7.25|zero_coupon_rate,,curve_panel,PYG|B|7.25|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:dadfe4b6e3bbdec704bfbe18,corporate_bond_curves,PYG|B|9.00|zero_coupon_rate,,curve_panel,PYG|B|9.00|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:deaced97427e1879b7c909d6,corporate_bond_curves,PYG|B|2.75|zero_coupon_rate,,curve_panel,PYG|B|2.75|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:e11e3490f1889c55494fbd14,corporate_bond_curves,PYG|B|4.50|discount_factor,,curve_panel,PYG|B|4.50|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:e20082980678630397d15543,corporate_bond_curves,PYG|B|7.50|zero_coupon_rate,,curve_panel,PYG|B|7.50|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:e388f5fcf98737fb8a234212,corporate_bond_curves,PYG|B|8.25|zero_coupon_rate,,curve_panel,PYG|B|8.25|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:e5309ee2c293fe479321c600,corporate_bond_curves,PYG|B|4.00|discount_factor,,curve_panel,PYG|B|4.00|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:e5d91028596a637ad10fc86b,corporate_bond_curves,PYG|B|10.00|par_rate,,curve_panel,PYG|B|10.00|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:eb0fe20976467388fcc200e1,corporate_bond_curves,PYG|B|8.00|par_rate,,curve_panel,PYG|B|8.00|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:eb820e8e93c4303f1ba170ea,corporate_bond_curves,PYG|B|4.75|zero_coupon_rate,,curve_panel,PYG|B|4.75|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:ec47017177cba4cba75fbd98,corporate_bond_curves,PYG|B|6.50|par_rate,,curve_panel,PYG|B|6.50|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:ec650d12058bd0e9a50994c5,corporate_bond_curves,PYG|B|9.25|discount_factor,,curve_panel,PYG|B|9.25|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:ed3936a924957f9129b18800,corporate_bond_curves,PYG|B|1.50|discount_factor,,curve_panel,PYG|B|1.50|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:eecaf69fa611c9203d90a3d9,corporate_bond_curves,PYG|B|9.25|zero_coupon_rate,,curve_panel,PYG|B|9.25|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:ef2d22d6e8fd79466768effa,corporate_bond_curves,PYG|B|8.75|par_rate,,curve_panel,PYG|B|8.75|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:efdd5e5fb27a5b16ff36884b,corporate_bond_curves,PYG|B|4.50|par_rate,,curve_panel,PYG|B|4.50|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:f9f142acbdba8628454de750,corporate_bond_curves,PYG|B|7.25|discount_factor,,curve_panel,PYG|B|7.25|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:fa48c6b5461903177ac3463a,corporate_bond_curves,PYG|B|8.25|discount_factor,,curve_panel,PYG|B|8.25|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:fa4b6aeb6bc1bef1ab472f25,corporate_bond_curves,PYG|B|8.50|zero_coupon_rate,,curve_panel,PYG|B|8.50|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:fba8d9e57e2394c50c3981ec,corporate_bond_curves,PYG|B|7.00|discount_factor,,curve_panel,PYG|B|7.00|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:fe52b0d5ad73c5026fad6f67,corporate_bond_curves,PYG|B|3.25|par_rate,,curve_panel,PYG|B|3.25|par_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:fefbdf9b44b9a77d7aa65435,corporate_bond_curves,PYG|B|6.50|zero_coupon_rate,,curve_panel,PYG|B|6.50|zero_coupon_rate,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,PROPORTION,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
corporate_bond_curves:ff1e728d5a05cdaa0ab8a90b,corporate_bond_curves,PYG|B|3.25|discount_factor,,curve_panel,PYG|B|3.25|discount_factor,semantic,,1,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,irregular_daily,RATIO,apparently_valid_preliminary,eligible_native_grain,native_grain_required;coordinate_lineage_limited;provenance_review_incomplete;formal_research_review_incomplete
economic_annex:cuadro_32:09cb834124e5a1c0d6853f4e,economic_annex,Certificado bursátil — s/d — 2100,Certificado bursátil — s/d — 2100,scalar_series,CUADRO 32|annual|Certificado bursátil — s/d — 2100,semantic,CUADRO 32,1,1994-01-01T00:00:00Z,1994-12-31T00:00:00Z,annual,PYG,insufficient_evidence,withheld,short_scalar_history;provenance_review_incomplete;formal_research_review_incomplete
economic_annex:cuadro_32:217b3ae43fefaec8315f3aaf,economic_annex,Total operación — s/d — 32237.786,Total operación — s/d — 32237.786,scalar_series,CUADRO 32|annual|Total operación — s/d — 32237.786,semantic,CUADRO 32,1,1994-01-01T00:00:00Z,1994-12-31T00:00:00Z,annual,PYG,insufficient_evidence,withheld,short_scalar_history;provenance_review_incomplete;formal_research_review_incomplete
economic_annex:cuadro_32:218350862e83f2574c9b76e7,economic_annex,Títulos de Inversión USD — s/d — 0,Títulos de Inversión USD — s/d — 0,scalar_series,CUADRO 32|annual|Títulos de Inversión USD — s/d — 0,semantic,CUADRO 32,1,1994-01-01T00:00:00Z,1994-12-31T00:00:00Z,annual,USD,insufficient_evidence,withheld,short_scalar_history;provenance_review_incomplete;formal_research_review_incomplete
